tc,call_volume,aht,service_level,art,positions,positions_quantile
2023-03-18 01:15:00+03:00,4,366.0,80,30,4,4
2023-03-18 01:30:00+03:00,6,323.0,80,30,4,4
2023-03-18 01:45:00+03:00,6,291.0,80,30,4,4
2023-03-18 02:00:00+03:00,3,276.0,80,30,3,3
2023-03-18 02:15:00+03:00,6,318.0,80,30,4,4
2023-03-18 02:30:00+03:00,7,307.0,80,30,5,5
2023-03-18 02:45:00+03:00,6,360.0,80,30,5,5
2023-03-18 03:00:00+03:00,6,287.0,80,30,4,4
2023-03-18 03:15:00+03:00,6,308.0,80,30,4,4
2023-03-18 03:30:00+03:00,6,266.0,80,30,4,4
2023-03-18 03:45:00+03:00,5,279.0,80,30,4,4
2023-03-18 04:00:00+03:00,9,279.0,80,30,5,5
2023-03-18 04:15:00+03:00,10,293.0,80,30,6,6
2023-03-18 04:30:00+03:00,10,291.0,80,30,6,6
2023-03-18 04:45:00+03:00,11,309.0,80,30,6,6
2023-03-18 05:00:00+03:00,14,323.0,80,30,8,8
2023-03-18 05:15:00+03:00,12,307.0,80,30,7,7
2023-03-18 05:30:00+03:00,15,321.0,80,30,8,8
2023-03-18 05:45:00+03:00,13,320.0,80,30,7,7
2023-03-18 06:00:00+03:00,15,334.0,80,30,9,9
2023-03-18 06:15:00+03:00,22,337.1363636363636,80,30,12,12
2023-03-18 06:30:00+03:00,20,346.5,80,30,11,11
2023-03-18 06:45:00+03:00,22,349.72727272727275,80,30,12,12
2023-03-18 07:00:00+03:00,24,341.9583333333333,80,30,13,13
2023-03-18 07:15:00+03:00,29,338.2758620689655,80,30,15,15
2023-03-18 07:30:00+03:00,33,341.06060606060606,80,30,16,16
2023-03-18 07:45:00+03:00,32,352.3125,80,30,16,16
2023-03-18 08:00:00+03:00,38,346.4736842105263,80,30,19,19
2023-03-18 08:15:00+03:00,37,367.1891891891892,80,30,19,19
2023-03-18 08:30:00+03:00,41,360.0731707317073,80,30,21,21
2023-03-18 08:45:00+03:00,45,377.97777777777776,80,30,24,24
2023-03-18 09:00:00+03:00,52,382.2692307692308,80,30,27,27
2023-03-18 09:15:00+03:00,61,373.4262295081968,80,30,30,30
2023-03-18 09:30:00+03:00,66,369.45454545454544,80,30,32,32
2023-03-18 09:45:00+03:00,65,365.0923076923077,80,30,31,31
2023-03-18 10:00:00+03:00,67,361.5223880597015,80,30,32,32
2023-03-18 10:15:00+03:00,74,365.1081081081081,80,30,35,35
2023-03-18 10:30:00+03:00,74,376.22972972972974,80,30,36,36
2023-03-18 10:45:00+03:00,81,369.69135802469134,80,30,39,39
2023-03-18 11:00:00+03:00,79,372.8481012658228,80,30,38,38
2023-03-18 11:15:00+03:00,81,373.4074074074074,80,30,39,39
2023-03-18 11:30:00+03:00,88,374.1363636363636,80,30,42,42
2023-03-18 11:45:00+03:00,78,364.38461538461536,80,30,37,37
2023-03-18 12:00:00+03:00,80,374.025,80,30,39,39
2023-03-18 12:15:00+03:00,78,360.87179487179486,80,30,37,37
2023-03-18 12:30:00+03:00,82,355.780487804878,80,30,38,38
2023-03-18 12:45:00+03:00,75,366.24,80,30,36,36
2023-03-18 13:00:00+03:00,75,361.72,80,30,35,35
2023-03-18 13:15:00+03:00,74,359.1621621621622,80,30,35,35
2023-03-18 13:30:00+03:00,72,363.375,80,30,34,34
2023-03-18 13:45:00+03:00,72,370.9166666666667,80,30,35,35
2023-03-18 14:00:00+03:00,70,349.51428571428573,80,30,32,32
2023-03-18 14:15:00+03:00,68,364.8235294117647,80,30,33,33
2023-03-18 14:30:00+03:00,68,352.4117647058824,80,30,32,32
2023-03-18 14:45:00+03:00,67,370.14925373134326,80,30,33,33
2023-03-18 15:00:00+03:00,67,379.56716417910445,80,30,34,34
2023-03-18 15:15:00+03:00,65,390.5846153846154,80,30,34,34
2023-03-18 15:30:00+03:00,60,371.4,80,30,30,30
2023-03-18 15:45:00+03:00,64,371.84375,80,30,32,32
2023-03-18 16:00:00+03:00,56,347.5357142857143,80,30,26,26
2023-03-18 16:15:00+03:00,57,367.3684210526316,80,30,28,28
2023-03-18 16:30:00+03:00,61,346.24590163934425,80,30,28,28
2023-03-18 16:45:00+03:00,55,376.0,80,30,28,28
2023-03-18 17:00:00+03:00,55,361.6181818181818,80,30,27,27
2023-03-18 17:15:00+03:00,52,362.8076923076923,80,30,26,26
2023-03-18 17:30:00+03:00,52,348.38461538461536,80,30,25,25
2023-03-18 17:45:00+03:00,52,353.0,80,30,25,25
2023-03-18 18:00:00+03:00,46,366.39130434782606,80,30,23,23
2023-03-18 18:15:00+03:00,45,373.1555555555556,80,30,23,23
2023-03-18 18:30:00+03:00,45,382.4,80,30,24,24
2023-03-18 18:45:00+03:00,43,371.5116279069768,80,30,22,22
2023-03-18 19:00:00+03:00,41,369.219512195122,80,30,21,21
2023-03-18 19:15:00+03:00,36,383.1666666666667,80,30,20,20
2023-03-18 19:30:00+03:00,37,382.4324324324325,80,30,20,20
2023-03-18 19:45:00+03:00,35,394.5142857142857,80,30,20,20
2023-03-18 20:00:00+03:00,32,353.53125,80,30,17,17
2023-03-18 20:15:00+03:00,29,377.2413793103448,80,30,16,16
2023-03-18 20:30:00+03:00,29,377.5172413793104,80,30,16,16
2023-03-18 20:45:00+03:00,30,397.7,80,30,17,17
2023-03-18 21:00:00+03:00,28,407.75,80,30,17,17
2023-03-18 21:15:00+03:00,24,454.9166666666667,80,30,16,16
2023-03-18 21:30:00+03:00,21,458.1428571428572,80,30,15,15
2023-03-18 21:45:00+03:00,23,435.5217391304348,80,30,15,15
2023-03-18 22:00:00+03:00,19,401.9473684210527,80,30,12,12
2023-03-18 22:15:00+03:00,17,378.0,80,30,10,10
2023-03-18 22:30:00+03:00,15,401.9333333333333,80,30,10,10
2023-03-18 22:45:00+03:00,11,369.0,80,30,7,7
2023-03-18 23:00:00+03:00,11,358.0,80,30,7,7
2023-03-18 23:15:00+03:00,9,355.0,80,30,6,6
2023-03-18 23:30:00+03:00,9,388.0,80,30,7,7
2023-03-18 23:45:00+03:00,7,358.0,80,30,5,5
2023-03-19 00:00:00+03:00,8,441.0,80,30,7,7
2023-03-19 00:15:00+03:00,4,418.0,80,30,4,4
2023-03-19 00:30:00+03:00,7,403.0,80,30,6,6
2023-03-19 00:45:00+03:00,8,424.0,80,30,6,6
2023-03-19 01:00:00+03:00,6,393.0,80,30,5,5
2023-03-19 01:15:00+03:00,13,403.0,80,30,9,9
2023-03-19 01:30:00+03:00,13,369.0,80,30,8,8
2023-03-19 01:45:00+03:00,10,377.0,80,30,7,7
2023-03-19 02:00:00+03:00,15,364.0,80,30,9,9
2023-03-19 02:15:00+03:00,18,353.0,80,30,10,10
2023-03-19 02:30:00+03:00,23,366.6521739130435,80,30,13,13
2023-03-19 02:45:00+03:00,28,399.7857142857143,80,30,16,16
2023-03-19 03:00:00+03:00,41,375.780487804878,80,30,22,22
2023-03-19 03:15:00+03:00,33,379.1818181818182,80,30,18,18
2023-03-19 03:30:00+03:00,38,359.57894736842104,80,30,19,19
2023-03-19 03:45:00+03:00,47,372.7872340425532,80,30,24,24
2023-03-19 04:00:00+03:00,49,371.3265306122449,80,30,25,25
2023-03-19 04:15:00+03:00,59,403.0677966101695,80,30,32,32
2023-03-19 04:30:00+03:00,60,408.8333333333333,80,30,33,33
2023-03-19 04:45:00+03:00,68,390.4705882352941,80,30,35,35
2023-03-19 05:00:00+03:00,81,377.2716049382716,80,30,40,40
2023-03-19 05:15:00+03:00,106,386.188679245283,80,30,52,52
2023-03-19 05:30:00+03:00,107,391.7943925233645,80,30,53,53
2023-03-19 05:45:00+03:00,124,407.9596774193548,80,30,63,63
2023-03-19 06:00:00+03:00,125,408.096,80,30,63,63
2023-03-19 06:15:00+03:00,138,420.8478260869565,80,30,72,72
2023-03-19 06:30:00+03:00,146,412.8561643835616,80,30,74,74
2023-03-19 06:45:00+03:00,165,418.03636363636366,80,30,84,84
2023-03-19 07:00:00+03:00,176,414.1363636363636,80,30,89,89
2023-03-19 07:15:00+03:00,197,414.0456852791878,80,30,99,99
2023-03-19 07:30:00+03:00,231,413.0952380952381,80,30,114,114
2023-03-19 07:45:00+03:00,256,421.6875,80,30,129,129
2023-03-19 08:00:00+03:00,281,415.05338078291817,80,30,138,138
2023-03-19 08:15:00+03:00,311,420.91961414791,80,30,155,155
2023-03-19 08:30:00+03:00,356,422.9325842696629,80,30,177,177
2023-03-19 08:45:00+03:00,387,439.4031007751938,80,30,199,199
2023-03-19 09:00:00+03:00,446,445.4484304932735,80,30,231,231
2023-03-19 09:15:00+03:00,531,450.6760828625235,80,30,277,277
2023-03-19 09:30:00+03:00,601,451.7603993344426,80,30,313,313
2023-03-19 09:45:00+03:00,635,456.47716535433074,80,30,334,334
2023-03-19 10:00:00+03:00,658,456.16261398176295,80,30,345,345
2023-03-19 10:15:00+03:00,679,459.0147275405008,80,30,358,358
2023-03-19 10:30:00+03:00,689,454.3962264150944,80,30,360,360
2023-03-19 10:45:00+03:00,695,452.9539568345324,80,30,362,362
2023-03-19 11:00:00+03:00,708,450.1073446327684,80,30,366,366
2023-03-19 11:15:00+03:00,708,446.2485875706215,80,30,363,363
2023-03-19 11:30:00+03:00,697,447.8177905308465,80,30,359,359
2023-03-19 11:45:00+03:00,696,444.5330459770115,80,30,356,356
2023-03-19 12:00:00+03:00,693,452.4502164502164,80,30,360,360
2023-03-19 12:15:00+03:00,692,454.5462427745665,80,30,362,362
2023-03-19 12:30:00+03:00,696,453.3074712643678,80,30,363,363
2023-03-19 12:45:00+03:00,692,455.9263005780346,80,30,363,363
2023-03-19 13:00:00+03:00,680,449.2676470588235,80,30,351,351
2023-03-19 13:15:00+03:00,653,448.5237366003063,80,30,337,337
2023-03-19 13:30:00+03:00,651,443.7173579109063,80,30,333,333
2023-03-19 13:45:00+03:00,638,447.05799373040753,80,30,329,329
2023-03-19 14:00:00+03:00,639,449.9921752738654,80,30,331,331
2023-03-19 14:15:00+03:00,649,452.01078582434513,80,30,338,338
2023-03-19 14:30:00+03:00,659,447.3141122913505,80,30,339,339
2023-03-19 14:45:00+03:00,664,447.2936746987952,80,30,342,342
2023-03-19 15:00:00+03:00,650,447.3569230769231,80,30,335,335
2023-03-19 15:15:00+03:00,626,452.1006389776358,80,30,326,326
2023-03-19 15:30:00+03:00,609,451.9638752052545,80,30,317,317
2023-03-19 15:45:00+03:00,599,456.91819699499166,80,30,316,316
2023-03-19 16:00:00+03:00,566,450.8710247349823,80,30,295,295
2023-03-19 16:15:00+03:00,527,454.9278937381404,80,30,278,278
2023-03-19 16:30:00+03:00,502,452.3466135458168,80,30,263,263
2023-03-19 16:45:00+03:00,466,459.57081545064375,80,30,249,249
2023-03-19 17:00:00+03:00,420,461.5809523809524,80,30,226,226
2023-03-19 17:15:00+03:00,384,464.4166666666667,80,30,209,209
2023-03-19 17:30:00+03:00,357,456.3557422969188,80,30,191,191
2023-03-19 17:45:00+03:00,316,453.0,80,30,169,169
2023-03-19 18:00:00+03:00,291,434.12027491408935,80,30,150,150
2023-03-19 18:15:00+03:00,232,434.94827586206895,80,30,121,121
2023-03-19 18:30:00+03:00,200,424.1,80,30,102,102
2023-03-19 18:45:00+03:00,177,430.0,80,30,92,92
2023-03-19 19:00:00+03:00,160,433.04375,80,30,85,85
2023-03-19 19:15:00+03:00,133,428.74436090225566,80,30,70,70
2023-03-19 19:30:00+03:00,122,435.3114754098361,80,30,66,66
2023-03-19 19:45:00+03:00,111,433.2972972972973,80,30,60,60
2023-03-19 20:00:00+03:00,100,429.9,80,30,54,54
2023-03-19 20:15:00+03:00,90,427.94444444444446,80,30,49,49
2023-03-19 20:30:00+03:00,90,410.06666666666666,80,30,47,47
2023-03-19 20:45:00+03:00,84,422.1428571428572,80,30,45,45
2023-03-19 21:00:00+03:00,74,415.5945945945946,80,30,40,40
2023-03-19 21:15:00+03:00,60,432.65,80,30,34,34
2023-03-19 21:30:00+03:00,58,435.1896551724138,80,30,33,33
2023-03-19 21:45:00+03:00,54,448.4814814814815,80,30,32,32
2023-03-19 22:00:00+03:00,52,430.3076923076923,80,30,30,30
2023-03-19 22:15:00+03:00,38,427.7631578947368,80,30,23,23
2023-03-19 22:30:00+03:00,33,441.75757575757575,80,30,21,21
2023-03-19 22:45:00+03:00,32,434.09375,80,30,20,20
2023-03-19 23:00:00+03:00,27,457.0,80,30,18,18
2023-03-19 23:15:00+03:00,23,461.0434782608696,80,30,16,16
2023-03-19 23:30:00+03:00,22,514.0454545454545,80,30,17,17
2023-03-19 23:45:00+03:00,15,494.3333333333333,80,30,12,12
2023-03-20 00:00:00+03:00,15,475.53333333333336,80,30,11,11
2023-03-20 00:15:00+03:00,11,481.0,80,30,9,9
2023-03-20 00:30:00+03:00,12,443.6666666666667,80,30,9,9
2023-03-20 00:45:00+03:00,12,410.0,80,30,9,9
2023-03-20 01:00:00+03:00,11,394.0,80,30,8,8
2023-03-20 01:15:00+03:00,12,361.0,80,30,8,8
2023-03-20 01:30:00+03:00,13,396.0,80,30,9,9
2023-03-20 01:45:00+03:00,14,401.0,80,30,9,9
2023-03-20 02:00:00+03:00,18,395.6666666666667,80,30,11,11
2023-03-20 02:15:00+03:00,24,393.75,80,30,14,14
2023-03-20 02:30:00+03:00,28,385.6428571428572,80,30,16,16
2023-03-20 02:45:00+03:00,29,404.5172413793104,80,30,17,17
2023-03-20 03:00:00+03:00,33,374.75757575757575,80,30,18,18
2023-03-20 03:15:00+03:00,38,397.7368421052632,80,30,21,21
2023-03-20 03:30:00+03:00,46,403.5652173913044,80,30,25,25
2023-03-20 03:45:00+03:00,45,455.3777777777778,80,30,28,28
2023-03-20 04:00:00+03:00,55,388.7272727272728,80,30,29,29
2023-03-20 04:15:00+03:00,61,401.9508196721312,80,30,33,33
2023-03-20 04:30:00+03:00,63,388.22222222222223,80,30,32,32
2023-03-20 04:45:00+03:00,65,401.4461538461538,80,30,34,34
2023-03-20 05:00:00+03:00,77,401.6233766233766,80,30,40,40
2023-03-20 05:15:00+03:00,95,411.2,80,30,50,50
2023-03-20 05:30:00+03:00,106,410.4150943396226,80,30,55,55
2023-03-20 05:45:00+03:00,113,419.1592920353982,80,30,59,59
2023-03-20 06:00:00+03:00,125,412.24,80,30,64,64
2023-03-20 06:15:00+03:00,134,428.8955223880597,80,30,71,71
2023-03-20 06:30:00+03:00,158,421.8481012658228,80,30,81,81
2023-03-20 06:45:00+03:00,160,419.9375,80,30,82,82
2023-03-20 07:00:00+03:00,197,416.4517766497462,80,30,99,99
2023-03-20 07:15:00+03:00,207,418.58937198067633,80,30,104,104
2023-03-20 07:30:00+03:00,236,418.978813559322,80,30,118,118
2023-03-20 07:45:00+03:00,258,431.0,80,30,132,132
2023-03-20 08:00:00+03:00,294,431.2380952380952,80,30,150,150
2023-03-20 08:15:00+03:00,324,438.69444444444446,80,30,167,167
2023-03-20 08:30:00+03:00,375,443.192,80,30,195,195
2023-03-20 08:45:00+03:00,421,451.61757719714967,80,30,222,222
2023-03-20 09:00:00+03:00,488,447.1782786885246,80,30,253,253
2023-03-20 09:15:00+03:00,547,453.9926873857404,80,30,287,287
2023-03-20 09:30:00+03:00,639,458.8810641627543,80,30,338,338
2023-03-20 09:45:00+03:00,671,460.4828614008942,80,30,355,355
2023-03-20 10:00:00+03:00,691,463.16642547033285,80,30,368,368
2023-03-20 10:15:00+03:00,713,461.5582047685834,80,30,378,378
2023-03-20 10:30:00+03:00,721,464.7350901525659,80,30,385,385
2023-03-20 10:45:00+03:00,708,463.91101694915255,80,30,377,377
2023-03-20 11:00:00+03:00,696,468.125,80,30,374,374
2023-03-20 11:15:00+03:00,704,463.70028409090907,80,30,375,375
2023-03-20 11:30:00+03:00,694,460.95244956772336,80,30,368,368
2023-03-20 11:45:00+03:00,665,458.13082706766914,80,30,350,350
2023-03-20 12:00:00+03:00,656,456.8582317073171,80,30,345,345
2023-03-20 12:15:00+03:00,644,460.527950310559,80,30,341,341
2023-03-20 12:30:00+03:00,641,456.2620904836193,80,30,337,337
2023-03-20 12:45:00+03:00,632,458.3117088607595,80,30,334,334
2023-03-20 13:00:00+03:00,619,456.9014539579968,80,30,326,326
2023-03-20 13:15:00+03:00,609,459.072249589491,80,30,322,322
2023-03-20 13:30:00+03:00,614,452.3941368078176,80,30,320,320
2023-03-20 13:45:00+03:00,608,451.6957236842105,80,30,317,317
2023-03-20 14:00:00+03:00,615,451.9186991869919,80,30,320,320
2023-03-20 14:15:00+03:00,607,453.9159802306425,80,30,318,318
2023-03-20 14:30:00+03:00,587,459.4173764906303,80,30,311,311
2023-03-20 14:45:00+03:00,583,457.6192109777015,80,30,308,308
2023-03-20 15:00:00+03:00,562,461.9341637010676,80,30,300,300
2023-03-20 15:15:00+03:00,553,459.6962025316456,80,30,294,294
2023-03-20 15:30:00+03:00,544,460.2389705882353,80,30,290,290
2023-03-20 15:45:00+03:00,524,457.337786259542,80,30,278,278
2023-03-20 16:00:00+03:00,490,457.5775510204082,80,30,260,260
2023-03-20 16:15:00+03:00,467,455.6531049250535,80,30,247,247
2023-03-20 16:30:00+03:00,459,467.0958605664488,80,30,249,249
2023-03-20 16:45:00+03:00,417,464.9640287769784,80,30,226,226
2023-03-20 17:00:00+03:00,391,466.5063938618926,80,30,213,213
2023-03-20 17:15:00+03:00,349,458.70200573065904,80,30,188,188
2023-03-20 17:30:00+03:00,317,454.73186119873816,80,30,170,170
2023-03-20 17:45:00+03:00,286,453.3881118881119,80,30,153,153
2023-03-20 18:00:00+03:00,246,445.6910569105691,80,30,131,131
2023-03-20 18:15:00+03:00,200,452.85,80,30,109,109
2023-03-20 18:30:00+03:00,182,427.93956043956047,80,30,94,94
2023-03-20 18:45:00+03:00,158,433.506329113924,80,30,84,84
2023-03-20 19:00:00+03:00,142,436.225352112676,80,30,76,76
2023-03-20 19:15:00+03:00,124,425.9354838709677,80,30,66,66
2023-03-20 19:30:00+03:00,111,430.3603603603604,80,30,60,60
2023-03-20 19:45:00+03:00,101,421.2475247524753,80,30,54,54
2023-03-20 20:00:00+03:00,95,414.9473684210527,80,30,50,50
2023-03-20 20:15:00+03:00,80,408.65,80,30,42,42
2023-03-20 20:30:00+03:00,76,418.4078947368421,80,30,41,41
2023-03-20 20:45:00+03:00,70,411.4857142857143,80,30,38,38
2023-03-20 21:00:00+03:00,65,413.61538461538464,80,30,35,35
2023-03-20 21:15:00+03:00,55,418.8909090909091,80,30,31,31
2023-03-20 21:30:00+03:00,45,421.6,80,30,26,26
2023-03-20 21:45:00+03:00,47,438.0851063829787,80,30,28,28
2023-03-20 22:00:00+03:00,39,451.0,80,30,24,24
2023-03-20 22:15:00+03:00,32,441.6875,80,30,20,20
2023-03-20 22:30:00+03:00,31,431.5806451612903,80,30,19,19
2023-03-20 22:45:00+03:00,25,449.4,80,30,17,17
2023-03-20 23:00:00+03:00,24,440.4166666666667,80,30,16,16
2023-03-20 23:15:00+03:00,22,460.45454545454544,80,30,15,15
2023-03-20 23:30:00+03:00,17,461.9411764705882,80,30,12,12
2023-03-20 23:45:00+03:00,13,447.7692307692308,80,30,10,10
2023-03-21 00:00:00+03:00,13,430.0,80,30,9,9
2023-03-21 00:15:00+03:00,16,428.4375,80,30,11,11
2023-03-21 00:30:00+03:00,12,413.0,80,30,9,9
2023-03-21 00:45:00+03:00,13,420.0,80,30,9,9
2023-03-21 01:00:00+03:00,12,419.0,80,30,9,9
2023-03-21 01:15:00+03:00,15,430.3333333333333,80,30,11,11
2023-03-21 01:30:00+03:00,15,412.0,80,30,10,10
2023-03-21 01:45:00+03:00,15,383.53333333333336,80,30,10,10
2023-03-21 02:00:00+03:00,15,382.2,80,30,10,10
2023-03-21 02:15:00+03:00,18,370.5,80,30,11,11
2023-03-21 02:30:00+03:00,29,357.6551724137931,80,30,15,15
2023-03-21 02:45:00+03:00,30,360.9333333333333,80,30,16,16
2023-03-21 03:00:00+03:00,36,357.8611111111111,80,30,18,18
2023-03-21 03:15:00+03:00,37,382.7837837837838,80,30,20,20
2023-03-21 03:30:00+03:00,41,378.8536585365854,80,30,22,22
2023-03-21 03:45:00+03:00,46,390.69565217391306,80,30,25,25
2023-03-21 04:00:00+03:00,50,380.46,80,30,26,26
2023-03-21 04:15:00+03:00,58,380.5862068965517,80,30,30,30
2023-03-21 04:30:00+03:00,62,411.9516129032258,80,30,34,34
2023-03-21 04:45:00+03:00,76,407.8421052631579,80,30,40,40
2023-03-21 05:00:00+03:00,77,439.5064935064935,80,30,44,44
2023-03-21 05:15:00+03:00,86,411.9302325581396,80,30,45,45
2023-03-21 05:30:00+03:00,98,427.6734693877551,80,30,53,53
2023-03-21 05:45:00+03:00,109,416.1651376146789,80,30,57,57
2023-03-21 06:00:00+03:00,124,415.7903225806452,80,30,64,64
2023-03-21 06:15:00+03:00,128,427.421875,80,30,68,68
2023-03-21 06:30:00+03:00,145,416.92413793103447,80,30,74,74
2023-03-21 06:45:00+03:00,155,423.483870967742,80,30,80,80
2023-03-21 07:00:00+03:00,169,415.67455621301775,80,30,86,86
2023-03-21 07:15:00+03:00,196,427.265306122449,80,30,101,101
2023-03-21 07:30:00+03:00,208,414.7451923076923,80,30,104,104
2023-03-21 07:45:00+03:00,223,423.5829596412556,80,30,113,113
2023-03-21 08:00:00+03:00,259,411.4169884169884,80,30,127,127
2023-03-21 08:15:00+03:00,292,421.7328767123288,80,30,146,146
2023-03-21 08:30:00+03:00,336,427.2410714285714,80,30,169,169
2023-03-21 08:45:00+03:00,379,442.4168865435356,80,30,196,196
2023-03-21 09:00:00+03:00,434,438.8594470046083,80,30,222,222
2023-03-21 09:15:00+03:00,509,446.9548133595285,80,30,264,264
2023-03-21 09:30:00+03:00,586,450.018771331058,80,30,304,304
2023-03-21 09:45:00+03:00,606,455.3102310231023,80,30,318,318
2023-03-21 10:00:00+03:00,633,460.4075829383886,80,30,336,336
2023-03-21 10:15:00+03:00,653,458.353751914242,80,30,344,344
2023-03-21 10:30:00+03:00,679,459.61413843888073,80,30,359,359
2023-03-21 10:45:00+03:00,673,456.7890044576523,80,30,354,354
2023-03-21 11:00:00+03:00,675,452.9288888888889,80,30,352,352
2023-03-21 11:15:00+03:00,671,452.9910581222057,80,30,350,350
2023-03-21 11:30:00+03:00,661,455.5521936459909,80,30,346,346
2023-03-21 11:45:00+03:00,643,456.67185069984447,80,30,338,338
2023-03-21 12:00:00+03:00,646,456.6609907120743,80,30,340,340
2023-03-21 12:15:00+03:00,616,456.4123376623377,80,30,324,324
2023-03-21 12:30:00+03:00,594,451.3501683501684,80,30,309,309
2023-03-21 12:45:00+03:00,587,449.56899488926746,80,30,305,305
2023-03-21 13:00:00+03:00,586,446.87030716723547,80,30,302,302
2023-03-21 13:15:00+03:00,587,446.93867120954,80,30,303,303
2023-03-21 13:30:00+03:00,584,449.3972602739726,80,30,303,303
2023-03-21 13:45:00+03:00,591,450.6379018612521,80,30,307,307
2023-03-21 14:00:00+03:00,583,452.1166380789022,80,30,304,304
2023-03-21 14:15:00+03:00,583,455.4442538593482,80,30,307,307
2023-03-21 14:30:00+03:00,590,454.8135593220339,80,30,310,310
2023-03-21 14:45:00+03:00,567,453.2680776014109,80,30,297,297
2023-03-21 15:00:00+03:00,560,451.0285714285714,80,30,292,292
2023-03-21 15:15:00+03:00,540,450.73333333333335,80,30,282,282
2023-03-21 15:30:00+03:00,546,451.040293040293,80,30,285,285
2023-03-21 15:45:00+03:00,534,457.6516853932585,80,30,283,283
2023-03-21 16:00:00+03:00,505,453.5643564356436,80,30,266,266
2023-03-21 16:15:00+03:00,476,458.00840336134456,80,30,253,253
2023-03-21 16:30:00+03:00,445,455.3730337078652,80,30,236,236
2023-03-21 16:45:00+03:00,407,455.7739557739558,80,30,217,217
2023-03-21 17:00:00+03:00,379,460.7651715039578,80,30,204,204
2023-03-21 17:15:00+03:00,324,456.89814814814815,80,30,174,174
2023-03-21 17:30:00+03:00,305,461.9377049180328,80,30,166,166
2023-03-21 17:45:00+03:00,272,455.6764705882353,80,30,147,147
2023-03-21 18:00:00+03:00,249,443.8955823293173,80,30,132,132
2023-03-21 18:15:00+03:00,196,441.9693877551021,80,30,104,104
2023-03-21 18:30:00+03:00,181,428.3646408839779,80,30,94,94
2023-03-21 18:45:00+03:00,164,424.0731707317073,80,30,85,85
2023-03-21 19:00:00+03:00,153,421.437908496732,80,30,79,79
2023-03-21 19:15:00+03:00,117,421.84615384615387,80,30,62,62
2023-03-21 19:30:00+03:00,110,426.7090909090909,80,30,59,59
2023-03-21 19:45:00+03:00,106,424.9622641509434,80,30,57,57
2023-03-21 20:00:00+03:00,88,419.0,80,30,47,47
2023-03-21 20:15:00+03:00,80,427.95,80,30,44,44
2023-03-21 20:30:00+03:00,69,414.0869565217391,80,30,37,37
2023-03-21 20:45:00+03:00,64,433.859375,80,30,36,36
2023-03-21 21:00:00+03:00,60,437.73333333333335,80,30,35,35
2023-03-21 21:15:00+03:00,61,426.55737704918033,80,30,34,34
2023-03-21 21:30:00+03:00,50,452.16,80,30,30,30
2023-03-21 21:45:00+03:00,43,455.1162790697674,80,30,27,27
2023-03-21 22:00:00+03:00,40,453.0,80,30,25,25
2023-03-21 22:15:00+03:00,39,458.1538461538461,80,30,25,25
2023-03-21 22:30:00+03:00,34,454.3529411764706,80,30,22,22
2023-03-21 22:45:00+03:00,24,445.0833333333333,80,30,16,16
2023-03-21 23:00:00+03:00,23,446.7826086956522,80,30,15,15
2023-03-21 23:15:00+03:00,19,440.578947368421,80,30,13,13
2023-03-21 23:30:00+03:00,16,427.25,80,30,11,11
2023-03-21 23:45:00+03:00,15,421.0,80,30,10,10
2023-03-22 00:00:00+03:00,14,413.8571428571428,80,30,10,10
2023-03-22 00:15:00+03:00,13,421.0,80,30,9,9
2023-03-22 00:30:00+03:00,11,410.0,80,30,8,8
2023-03-22 00:45:00+03:00,10,435.0,80,30,8,8
2023-03-22 01:00:00+03:00,12,434.0,80,30,9,9
2023-03-22 01:15:00+03:00,11,434.0,80,30,8,8
2023-03-22 01:30:00+03:00,12,426.0,80,30,9,9
2023-03-22 01:45:00+03:00,19,401.8421052631579,80,30,12,12
2023-03-22 02:00:00+03:00,16,382.0,80,30,10,10
2023-03-22 02:15:00+03:00,22,409.9090909090909,80,30,14,14
2023-03-22 02:30:00+03:00,23,392.82608695652175,80,30,14,14
2023-03-22 02:45:00+03:00,27,384.7037037037037,80,30,15,15
2023-03-22 03:00:00+03:00,36,399.1666666666667,80,30,20,20
2023-03-22 03:15:00+03:00,36,403.3611111111111,80,30,21,21
2023-03-22 03:30:00+03:00,42,401.2619047619048,80,30,23,23
2023-03-22 03:45:00+03:00,42,401.9761904761905,80,30,23,23
2023-03-22 04:00:00+03:00,47,387.0425531914894,80,30,25,25
2023-03-22 04:15:00+03:00,58,389.6206896551725,80,30,30,30
2023-03-22 04:30:00+03:00,63,401.4761904761905,80,30,33,33
2023-03-22 04:45:00+03:00,67,406.1044776119403,80,30,36,36
2023-03-22 05:00:00+03:00,79,409.0253164556962,80,30,42,42
2023-03-22 05:15:00+03:00,80,419.95,80,30,43,43
2023-03-22 05:30:00+03:00,109,415.95412844036696,80,30,57,57
2023-03-22 05:45:00+03:00,109,416.8165137614679,80,30,57,57
2023-03-22 06:00:00+03:00,114,413.6842105263158,80,30,59,59
2023-03-22 06:15:00+03:00,120,413.5833333333333,80,30,62,62
2023-03-22 06:30:00+03:00,134,409.5820895522388,80,30,68,68
2023-03-22 06:45:00+03:00,140,406.2142857142857,80,30,70,70
2023-03-22 07:00:00+03:00,166,406.9277108433735,80,30,82,82
2023-03-22 07:15:00+03:00,198,410.8181818181818,80,30,98,98
2023-03-22 07:30:00+03:00,213,413.943661971831,80,30,106,106
2023-03-22 07:45:00+03:00,234,423.3290598290598,80,30,119,119
